place_id,name,lat,lon,average_rating,total_review_count,earliest_available_review_date,review_1_text,review_2_text,review_3_text,review_4_text,review_5_text
ChIJVaj8Luo72jARgXBEHOxfNds,Food Exchange at Novotel Chiangmai Nimman Journeyhub,18.8046896,98.9637906,4.1,13,2024-10-30,"This restaurant is seriously underrated. Whether it’s Thai or Western cuisine, every dish is absolutely delicious. What really impressed me is how well they balance the flavors — nothing is too salty, and everything is seasoned just right. Whether you’re craving authentic Thai flavors or a really good Italian pizza, they deliver on both fronts.

I honestly think this place is worth a special trip. The food blew me away — I originally just stopped by because I was tired and wanted something near the hotel, but I was genuinely surprised by how amazing it was. Despite the lack of crowds, the quality is top-notch. The space is also really cozy and atmospheric, making it a perfect spot for group gatherings.

The staff here are incredibly attentive, and every detail in how the food is prepared is just right. Their service is truly outstanding.","Very bad western food. The club sandwich came out cold even though it’s grilled somehow, and it’s like a supermarket quality sandwich that I can make myself with zero cooking experience. I had a bite of it and immediately felt sadness. The burger was slightly better, but literally zero juice drips doesn’t matter how hard you squeeze it. This is the first bad food I have had in this city this year.","Food are generally good but the grilled river prawns did not seem hit my expectation. For the price, I would think more can be done to increase the food selection. Surprisingly, the fried chicken drum let's tasted exceptionally good.","I am a allcor plus member and I stay in many Accor hotels around Thailand. That is by far the best Accor restaurant I am experienced. My girlfriend and me are now extending our stay in Novotel for about one month and we are eating daily in the restaurant. They have delicious seefood, pizza and also healthy options. The staff is excellent. After having a bit bad experience in Andaman in phuket I really like Novotel and the Novotel food exchange a lot. Also if you register as member and buy the Accor plus membership you will get free welcome drinks and 50% discount of the food if you bring your partner. I am seriously considering living full time in Accor hotels!","Gets better.
Nice friendly service with great smiles.
Adequate hot food and nice little local delicacies section.
Good pastries and bread.
Nice coffee too."
ChIJs55x9Os72jAR0PIsCoaMMOk,Lush Cafe & Garden,18.805239,98.9637788,4.6,177,2022-11-07,"Nice atmosphere, if not for the loud  customers of certain nationality, probably from the attached hotel.

Decent food and drinks too. I ordered one with peanut butter, a bit off, but they said it was home made.","This place is very peaceful and has a great atmosphere. The food tasted really good, but it was not hot when it was served. It took a long time for the meal even though they did not appear to be busy when we were there, but perhaps they were busy with delivery orders. I would eat here again, I didn't mind waiting, but hope that the food would be hot next time.",Fantastic cafe with nice garden. It feels like Bali here and pretty nice to relax. This seems like a part of a 3 star hotel and you can use the bathroom inside the hotel. Their coffee is very good as well as the food and the value is also great.,"Gorgeous garden and patio area! I ordered a Thai tea which was sweet but a little too milky. My husband ordered a latte and a Thai tea as well and both of his drinks were perfect.
I really enjoyed the views and the calm atmosphere which was perfect for studying.","Food is very tasty. I picked up fried rice with northern style dish.
Passionfruit freppe is really fresh.
Vibe is cozy and good relaxing. WiFi is quite strong.
Plenty of parking lots."
ChIJgROXcIk72jARS6ryqSAV8es,สอง ชา เย็น เย็น (2ong Cha Yen Yen),18.8062047,98.95975,,,,,,,,
ChIJj1rZY1062jARw5saXd2TV8s,Cafe Mong Pearl,18.8060788,98.9594546,4.4,29,2017-12-05,"Very good quality food served with lots of respect in terms of communication and services. I requested her to make Pure Vegetarian food with my choice of ingredients in burger, and she did it very well & I really like that taste.

I recommend all pure vegetarian should visit this once.
Price is also reasonable. One average person can eat within 150 Baht.","Little cafe close to Chiang Mai University. Came here for breakfast but didn’t eat anything because more than half of the menu was not available. Apparently it’s not high season so no bagels, no waffles and the only smoothie available was banana. Decent coffee though but if you want to eat anything I’d recommend waiting for high season...","Excellent! Fantastic, really good! Comida fabulosa, se agradece después de tantos días viajando!

The place looks closed when we walked by, but it just lacks outside light!

Super nice food, highly recommended!",Laid back and a nice place to relax after a nice walk outside. Local and western food are available. The shop owner speaks English as well. Free Wifi with a purchase :),"The food is actually good! We enjoyed the food here. Lady boss speaks English and very friendly.  If you are driving here, do find parking elsewhere as within 100 metes area is quite hard to find."
ChIJNSTScAA72jAR7Ej1oPzbPQE,YOBO (โยโบ) Smoothie Bowl & Yogurt Café Chiang Mai,18.80736,98.9602141,4.9,194,2024-05-15,"A bowl of the most delicious Oatmeal I ever had and she even made it with Oatmilk 😁 and don’t get me started on the Vibes, her playlist is top tier. The tea was also delicious. I will definitely be back!

Update: I keep going back and now I’m addicted to the yogurt bowls! You have to check this place out when you’re in Chiang Mai.",The fruits yogurt is very tasty.. An d coffee as well. I have 10/10,"Stumbled across this little gem! Not only is this coffee shop cute, but the coffee is really good and they have a great range of healthy breakfasts: smoothie bowls, homemade yogurt and fruits. Somthing about this branding really appeals and the lady greeting you as you come in holds the space so well.","Great spot for a fantastic fruitbowl, many choices and i tryed alot of them!
They also serve egg coffee wich was new to me but very delicious.
Both for 250 baht quality and a good start of the day","WOW. The Himalayan pink salt whipped foam espresso was phenomenal. Unique, sweet, salty. Same with the egg foam coconut latte. The mocha smoothie bowl was a great combo of sweet, creamy, bitter, and crunchy. I think the star was the apple cinnamon yogurt granola cup. I would absolutely eat that everyday!"
ChIJJaXVJwA72jARvR0l073G35k,Khum coffee,18.8065733,98.9631501,5.0,1,2026-01-14,"Located inside Khum Phu Come hotel near a lobby.

Lots of drinks for coffee and non coffee.

Good taste of americano.

The drink was quick served.

Price was not expensive.",,,,
ChIJKYxjPl462jARiqAyRG_R3jQ,Maajoy cafe,18.8065128,98.9645953,4.8,25,2017-12-20,"A small coffee vendor that has some unique drinks like yuzu coffee. I feel like I should have tried that one, but I chose ice cappuccino and it was a bit over roasted and a bit too bitter for my liking unfortunately.",Dark roasted bean gives a strong bitter coffee flavor.,"Good yuzu matcha for 70 baht, iced green tea 35 baht, amazing 🙏","Excellent coffee place, very good coffe specialities and snacks - friendly staff. Coffee starts from 30 thb",So good
ChIJs2d9Cz072jARAp9l73KSARw,Mingmitr Coffee - เจ็ดยอด,18.807765399999997,98.9629911,5.0,25,2025-11-08,"Cozy coffee shop kind of vibes.  I am here during Chirstmas and NY eve.
The decoration looks really nice!

Good place  to get a hot cappucinon with friends and family.
Staffs are  so friendly.
Pet Friendly environment! There is an orange cat in the neighbour come say hello!",Nice atmosphere and friendly staffs. Lots of drinks and snacks available. A perfect place for your every cup!!,"Mingmitr Coffee Jedyod Branch is very cozy and invating place.

It is a great spot whether you come alone or with friends
Plenty of  parking lot.",Good coffee with reasonable price👍🏼👍🏼,"The best coffee, atmosphere, and service in Chiang Mai."
ChIJJ9LLbiU72jARF8T3SUbo3Rw,345 Cafe,18.8083687,98.9614781,5.0,1,2021-06-12,,,,,
ChIJa6u71rU72jARztcDsnx7I0k,The yard cake & shake,18.8027132,98.9656377,5.0,3,2018-06-02,great food and atmosphere ♥️,Nice date spot!,,,
ChIJZ2STHHY72jAR8SQCcgZ5ljM,Miracle coffee,18.807381,98.96020899999999,5.0,1,2020-08-15,"Love the coffee here. Quick service and strong coffee (Better than other miracle nearby). Polite service and 25 for hot coffee, 35 for iced",,,,
